,statename,year,month,case_rate,death_rate,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss60,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
210,Montana,2020,4,35.983333333333334,0.8731333333333332,-0.21490000000000006,-0.31920000000000004,-0.19626666666666667,-0.1256,-0.2079,-0.3942666666666667,-0.09018666666666668,0.25807366666666665,-0.3260333333333334,-0.38673333333333343,0.13302000000000003,-0.16266666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Montana,2020,5,43.99999999999999,1.5174193548387103,-0.14787096774193545,-0.23658064516129035,-0.14038709677419353,-0.049893548387096774,-0.19516129032258064,-0.10925806451612904,0.12172258064516131,0.7783548387096775,-0.11186129032258066,-0.25854838709677413,0.0656225806451613,-0.07438709677419356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Montana,2020,6,61.68666666666666,1.8103333333333338,-0.08306666666666666,-0.15666666666666665,-0.06465,-0.034336666666666675,-0.12893333333333337,0.05190333333333332,0.19980000000000003,1.332,0.11200366666666667,-0.19106666666666658,0.02613333333333333,-0.026359333333333342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Montana,2020,7,214.45483870967743,3.3458064516129036,-0.032696774193548384,-0.0718064516129032,-0.020132258064516125,-0.013913183225806458,-0.07419999999999997,0.08986129032258065,0.2661612903225807,2.2190322580645163,0.3040967741935484,-0.2144838709677419,0.021196774193548384,-0.018312903225806455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Montana,2020,8,535.1935483870968,7.745161290322579,-0.038867741935483875,-0.055645161290322584,-0.028648387096774187,-0.043676129032258065,-0.05833870967741936,0.08277096774193549,0.24364516129032257,1.2019354838709675,0.31590322580645164,-0.21222580645161293,0.016629032258064513,-0.012412903225806453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Montana,2020,9,918.3666666666667,13.340666666666664,-0.040350000000000004,-0.08377999999999998,-0.017033589999999998,-0.044403333333333336,0.013308666666666665,0.05814666666666667,0.16716666666666666,0.622,0.246,-0.17666666666666664,0.011715333333333335,-0.009960501666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Nebraska,2020,2,0.6633333333333334,0.0,-0.006716666666666667,-0.02025,-0.0027016666666666665,-0.001412,-0.010533333333333334,0.06643333333333333,0.03595,0.28049999999999997,0.05284999999999999,0.021900000000000003,-0.005476666666666667,0.009300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Nebraska,2020,3,2.8048709677419352,0.02164516129032258,-0.027938709677419356,-0.07188709677419354,-0.015966774193548385,-0.0085705,-0.02347,-0.08635677419354838,0.06621483870967741,0.3190548387096774,-0.026232258064516147,-0.11409967741935484,0.05328387096774194,-0.06439809677419356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Nebraska,2020,4,77.40333333333335,1.4922333333333335,-0.10903000000000002,-0.26633333333333337,-0.07040333333333335,-0.03116333333333333,-0.08138333333333335,-0.33643333333333325,-0.07262333333333333,0.4523003333333332,-0.1915333333333334,-0.3600999999999998,0.14956666666666668,-0.18066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Nebraska,2020,5,509.64516129032256,6.404516129032259,-0.07679354838709677,-0.2331612903225807,-0.039687096774193555,0.002969345161290324,-0.07282903225806452,-0.18219354838709675,0.027548064507548393,0.8093870967741937,-0.05340967741935484,-0.311741935483871,0.11742258064516131,-0.13851612903225805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Nebraska,2020,6,875.4666666666667,11.931999999999999,-0.049306666666666644,-0.19313333333333332,-0.008698000000000001,0.011206666666666667,-0.05340666666666665,-0.07441999999999999,0.06347,1.459,0.053136333333333334,-0.23939999999999992,0.07290666666666669,-0.08109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Nebraska,2020,7,1153.258064516129,15.780645161290321,-0.04497096774193548,-0.1715806451612903,-0.012284838709677422,0.01444516129032258,-0.051509677419354846,-0.03981516129032259,0.06784193548387096,1.6987096774193544,0.09007096774193549,-0.2534838709677419,0.05806451612903227,-0.06245806451612902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Nebraska,2020,8,1566.5483870967741,19.0258064516129,-0.03578064516129032,-0.1696451612903226,0.0010178387096774193,0.022516129032258067,-0.053396774193548394,-0.032111935483870965,0.043464516129032266,0.8467741935483872,0.07578064516129031,-0.24077419354838717,0.049112903225806456,-0.052812903225806465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Nebraska,2020,9,2045.0,23.296666666666674,-0.03626666666666667,-0.17586666666666673,-0.0021645333333333338,0.033003333333333336,-0.02995333333333334,-0.04181000000000001,0.013712666666666666,0.5535,0.03323,-0.20446666666666669,0.03785333333333333,-0.03917000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Nevada,2020,2,0.0,0.0,0.013883333333333333,0.0023216666666666668,0.01608333333333333,0.0244,0.009014999999999999,0.0419,0.025966666666666666,0.10275,0.03356666666666667,0.005476666666666667,-0.0014283333333333333,0.002321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Nevada,2020,3,7.184570967741935,0.12886129032258065,-0.041152580645161294,-0.08534909677419356,-0.029025161290322583,-0.008787774193548387,-0.05090387096774194,-0.12768193548387097,0.034425806451612896,-0.11878709677419355,-0.2049041935483871,-0.1877709677419355,0.06981032258064516,-0.08606972258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Nevada,2020,4,105.66000000000001,4.359333333333334,-0.2708333333333333,-0.47056666666666663,-0.22100000000000003,-0.11357333333333335,-0.2017666666666667,-0.4305666666666666,-0.15800000000000003,-0.3847333333333332,-0.5484333333333333,-0.5291333333333332,0.1873333333333333,-0.23173333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Nevada,2020,5,223.29032258064515,11.18483870967742,-0.2333870967741936,-0.4409032258064516,-0.1913225806451613,-0.04798516129032259,-0.16109677419354834,-0.31919354838709674,-0.06102903225806452,-0.28635483870967743,-0.4593225806451612,-0.4534193548387097,0.14851612903225803,-0.18070967741935479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Nevada,2020,6,395.8666666666667,15.156666666666666,-0.14063333333333336,-0.28483333333333327,-0.11842666666666668,0.004555833333333332,-0.11693333333333332,-0.1756666666666666,-0.024808999999999987,-0.11978333333333337,-0.35013333333333346,-0.34546666666666676,0.09869,-0.11830999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Nevada,2020,7,1062.7096774193549,20.78709677419355,-0.11761290322580649,-0.25709677419354837,-0.08855483870967741,0.005125129032258064,-0.11248387096774198,-0.1625161290322581,-0.019075483870967736,-0.12998387096774194,-0.3228387096774194,-0.3435806451612904,0.09617419354838709,-0.11554838709677422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Nevada,2020,8,1966.6129032258063,34.961290322580645,-0.10716129032258065,-0.2576129032258066,-0.06788387096774191,0.007753225806451612,-0.11048387096774197,-0.18629032258064515,-0.05219677419354839,-0.16322580645161291,-0.33135483870967747,-0.3363548387096774,0.09277419354838713,-0.1103870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Nevada,2020,9,2421.3333333333335,48.06333333333334,-0.09813666666666666,-0.23353333333333343,-0.06852333333333332,0.018094666666666665,-0.09549000000000002,-0.17570000000000002,-0.06223,-0.14356999999999998,-0.31123333333333336,-0.3121333333333334,0.08282333333333332,-0.09815000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,New Hampshire,2020,2,0.0,0.0,0.005966666666666666,-0.01495,0.007449999999999999,0.022966666666666666,0.004543333333333333,0.041916666666666665,-0.021433333333333332,0.22566666666666668,0.15033333333333335,-0.03451166666666667,0.004285,-0.00041583333333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,New Hampshire,2020,3,5.296983870967742,0.040354838709677425,-0.04305751612903226,-0.09864193548387096,-0.03438726451612903,-0.008368612903225804,-0.02096256451612903,-0.11475806451612902,0.0369725806451613,0.15733225806451612,-0.10136677419354838,-0.14145612903225807,0.06659032258064515,-0.07843041935483872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,New Hampshire,2020,4,90.21000000000001,2.472966666666666,-0.27443333333333336,-0.45726666666666665,-0.25823333333333337,-0.13310000000000002,-0.14748999999999998,-0.4096666666666666,-0.1876333333333333,0.1349266666666667,-0.5019,-0.4472999999999999,0.18693333333333334,-0.22463333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,New Hampshire,2020,5,258.61290322580646,12.057419354838709,-0.19800000000000004,-0.3943870967741935,-0.18483870967741933,-0.036618709677419356,-0.10108064516129034,-0.2166451612903225,-0.0552061290408387,0.7886774193548386,-0.30177419354838714,-0.3769677419354838,0.1418709677419355,-0.16551612903225804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,New Hampshire,2020,6,391.73333333333335,23.459999999999994,-0.09488666666666669,-0.26256666666666667,-0.07971333333333333,0.034063333333333334,-0.04107333333333334,-0.044115666666666664,0.035851666666666664,1.5106666666666662,-0.13248333333333331,-0.27963333333333334,0.09087333333333333,-0.10192333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,New Hampshire,2020,7,453.1290322580645,29.06129032258065,-0.05983225806451614,-0.1964516129032258,-0.03564516129032259,0.01830322580645161,-0.04257741935483872,0.014144193548387094,0.0655258064516129,2.2209677419354836,-0.10224193548387099,-0.27477419354838706,0.07372258064516128,-0.07946129032258067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,New Hampshire,2020,8,512.2903225806451,31.19354838709678,-0.043590322580645165,-0.192,-0.014798064516129032,0.035619354838709684,-0.03740322580645161,0.020448387096774195,0.06935161290322579,1.2967741935483872,-0.0352,-0.26212903225806455,0.061564516129032264,-0.06500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,New Hampshire,2020,9,571.4333333333333,32.06333333333334,-0.030183333333333322,-0.19220000000000004,0.0030603333333333333,0.052173333333333335,-0.011445666666666661,0.0003793333333333349,0.04919999999999999,0.7643333333333333,-0.03576,-0.22249999999999998,0.05334999999999999,-0.05586333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,New Jersey,2020,2,0.0,0.0,0.010245,-0.009635,0.01695,0.016649999999999998,0.004251666666666667,0.02501666666666667,-0.0004766666666666669,0.28683333333333333,0.021433333333333332,0.021433333333333332,-0.0016683333333333333,0.0042566666666666655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,New Jersey,2020,3,33.58246451612903,0.42335806451612906,-0.03650132258064516,-0.07410645161290322,-0.029760322580645163,-0.01570322580645161,-0.014707709677419356,-0.15582064516129032,-0.0027816129032258072,0.2891161288261291,-0.25483645161290325,-0.18612806451612904,0.08990870967741937,-0.1086458064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,New Jersey,2020,4,820.6666666666666,38.53966666666667,-0.2584666666666667,-0.39586666666666664,-0.25306666666666666,-0.154,-0.15437,-0.5916666666666666,-0.1908766666666667,-0.14416233333333336,-0.6734666666666667,-0.5620999999999999,0.2464333333333334,-0.2985333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,New Jersey,2020,5,1623.5806451612902,112.19032258064516,-0.2249354838709677,-0.39322580645161265,-0.21732258064516133,-0.0984774193548387,-0.13277419354838713,-0.4679677419354838,-0.13360000000000002,0.49473225806451615,-0.5820322580645161,-0.47032258064516125,0.1976774193548387,-0.2354516129032259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,New Jersey,2020,6,1880.0,141.9,-0.15196666666666664,-0.3016333333333333,-0.14420000000000002,-0.041626666666666666,-0.08130333333333332,-0.3203666666666667,-0.03228566666666667,1.2515666666666667,-0.45376666666666665,-0.3622333333333333,0.1408,-0.1628666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,New Jersey,2020,7,1984.967741935484,154.51612903225808,-0.10802258064516132,-0.21287096774193545,-0.09972580645161293,-0.03456129032258066,-0.0557516129032258,-0.20383870967741935,-0.0011496774193548384,1.3487096774193552,-0.38090322580645164,-0.3398709677419355,0.11119354838709679,-0.1265483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,New Jersey,2020,8,2105.548387096774,158.5483870967742,-0.09197419354838711,-0.20080645161290323,-0.07746129032258063,-0.024216129032258067,-0.052709677419354825,-0.1698387096774193,-0.016540645161290318,1.3251612903225807,-0.3591290322580645,-0.339258064516129,0.09708709677419358,-0.1094483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,New Jersey,2020,9,2227.3333333333335,159.96666666666667,-0.07694666666666666,-0.21323333333333333,-0.048263333333333346,-0.007532333333333334,-0.03455333333333333,-0.1518,-0.027474999999999992,1.1802333333333332,-0.35436666666666666,-0.3182333333333335,0.08875666666666666,-0.09789666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,New Mexico,2020,2,0.0,0.0,0.03216666666666667,0.004868333333333333,0.061766666666666664,0.019733333333333335,0.031983333333333336,0.052616666666666666,0.0531,0.010725,0.040483333333333336,0.0236,-0.004996666666666667,0.004363166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,New Mexico,2020,3,3.057580645161291,0.024609677419354836,0.0006909677419354878,-0.028824193548387094,0.03268064516129033,-0.012689774193548388,0.012342258064516122,-0.07091516129032259,0.11239677419354839,0.11374741935483873,-0.01206161290322582,-0.13263870967741936,0.04925903225806452,-0.05899806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,New Mexico,2020,4,78.55333333333334,2.341,-0.21220000000000014,-0.3021333333333333,-0.1712033333333333,-0.11346000000000002,-0.1006366666666667,-0.3656333333333334,-0.09493333333333334,-0.08707166666666664,-0.2972333333333333,-0.4247333333333333,0.1589333333333333,-0.1940666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,New Mexico,2020,5,273.8709677419355,11.906774193548385,-0.20035483870967744,-0.2882903225806451,-0.17238709677419356,-0.07283225806451611,-0.11729032258064516,-0.24693548387096773,0.027562903225806453,0.16059032258064518,-0.20164516129032264,-0.36038709677419356,0.12567741935483873,-0.15061290322580648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,New Mexico,2020,6,474.2,20.92,-0.11790000000000005,-0.18203333333333335,-0.09796666666666666,-0.024043333333333337,-0.06340333333333333,-0.1265,0.056523333333333335,0.34803333333333336,-0.11090000000000003,-0.2808,0.09200666666666665,-0.10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,New Mexico,2020,7,775.516129032258,26.94193548387097,-0.10333225806451611,-0.1581612903225806,-0.08454516129032259,-0.02672258064516129,-0.058451612903225814,-0.13834193548387094,0.00973387096774193,0.32641935483870965,-0.09197419354838708,-0.29948387096774204,0.09198387096774192,-0.10878064516129035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,New Mexico,2020,8,1110.516129032258,34.038709677419355,-0.0985290322580645,-0.17241935483870968,-0.06817419354838712,-0.008694451612903225,-0.05719354838709676,-0.16399999999999998,-0.052116129032258054,0.30596774193548393,-0.11289032258064514,-0.30174193548387096,0.08529677419354839,-0.09947419354838706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,New Mexico,2020,9,1296.6333333333334,39.71333333333334,-0.07595333333333333,-0.14909999999999995,-0.04442666666666666,0.009581829999999998,0.0021624633333333343,-0.1562666666666667,-0.07339,0.2568333333333334,-0.1075566666666667,-0.2885666666666667,0.07357666666666668,-0.08394333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,New York,2020,2,0.0,0.0,0.007976666666666667,-0.010106666666666667,0.009311666666666668,0.015066666666666666,0.004513333333333334,0.03214999999999999,-0.0069099999999999995,0.13355000000000003,-0.005465,0.0019116666666666668,0.004520000000000001,-0.00215305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,New York,2020,3,77.08216387096775,1.3176774193548386,-0.04874032258064516,-0.09055161290322582,-0.044919651612903226,-0.03361392258064516,-0.027282996774193546,-0.17810645161290323,0.01747870967741936,0.00881129032258065,-0.26700064516129035,-0.1794841935483871,0.08554322580645163,-0.10273300645161292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,New York,2020,4,1084.5333333333333,72.85333333333334,-0.2910666666666667,-0.42060000000000003,-0.30593333333333333,-0.19433333333333339,-0.19173333333333337,-0.6046333333333334,-0.21863333333333335,-0.26033333333333336,-0.6837000000000001,-0.5673666666666667,0.2387333333333333,-0.28890000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,New York,2020,5,1799.1612903225807,141.6451612903226,-0.24541935483870964,-0.3883225806451613,-0.2643870967741936,-0.13358387096774194,-0.15987096774193543,-0.4929354838709678,-0.11973225806451612,0.1302548387096774,-0.6002580645161291,-0.47525806451612895,0.1891290322580645,-0.22493548387096768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,New York,2020,6,1997.3666666666666,157.26666666666668,-0.16449999999999998,-0.29123333333333334,-0.17433333333333334,-0.07853,-0.10349000000000004,-0.3569000000000001,-0.03714433333333334,0.5716666666666668,-0.49586666666666657,-0.3695,0.1318666666666667,-0.15256666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,New York,2020,7,2104.3548387096776,161.80645161290323,-0.1276451612903226,-0.22612903225806455,-0.1304193548387097,-0.0698483870967742,-0.08313870967741935,-0.24935483870967737,-0.02607354838709677,0.6863225806451612,-0.4398709677419353,-0.3515806451612903,0.1009677419354839,-0.11461290322580646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,New York,2020,8,2210.2258064516127,163.48387096774192,-0.1032516129032258,-0.20145161290322575,-0.10508387096774195,-0.04737096774193548,-0.06180000000000001,-0.21996774193548396,-0.055074193548387086,0.7071290322580642,-0.42609677419354836,-0.34887096774193543,0.08760000000000001,-0.09718064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,New York,2020,9,2319.3,164.6,-0.07902999999999999,-0.20313333333333336,-0.07671333333333334,-0.017423333333333336,-0.0191,-0.20473333333333338,-0.055229999999999994,0.5524333333333334,-0.4037666666666667,-0.32160000000000016,0.07919333333333335,-0.08769333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,North Carolina,2020,2,0.0,0.0,0.009486666666666666,-0.016683333333333335,0.0196,0.02766666666666667,0.0141,0.024043333333333333,-0.015470000000000003,0.08091666666666668,0.034995,-0.0007150000000000004,0.009538333333333331,-0.008718333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,North Carolina,2020,3,2.650277096774193,0.009839677419354839,-0.018635745161290324,-0.05726129032258065,-0.0033893548387096783,0.007485999999999996,-0.007742258064516129,-0.07232290322580645,0.052366451612903216,0.25414193548387093,-0.12106870967741935,-0.11854548387096774,0.04440258064516129,-0.053191612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
